rating,reviews,company,province,parsed_date,processed_reviews,tokenized_reviews,topic
4,"Stafnya ramah-ramah, semoga pelayanannya makin di tingkatkan.",JNE,Kalimantan Utara,2021-01-21,staf ramah ramah moga layan tingkat,"['staf', 'ramah', 'ramah', 'moga', 'layan', 'tingkat']",Pelayanan Bagus
5,"cs + kurirnya sangat helpful, ramah banget juga, gercep balas wa 😍 …",JNE,Kalimantan Utara,2021-01-21,customer service kurir helpful ramah gercep balas whatsapp,"['customer', 'service', 'kurir', 'helpful', 'ramah', 'gercep', 'balas', 'whatsapp']",Pelayanan Bagus
5,"Pelayanana oke, admin ramah. Pengirimannya cepat dan sesuai jenis. Kalau ambil reguler, sampainya sesuai waktu reguler. Bahkan kadang bisa jadi lebih crpat. Makanya gak bosan pakai JNE kalau mimin kirim barang jualan. Cuma baru-baru ini ada …",JNE,Kalimantan Utara,2021-01-21,pelayanana admin ramah kirim cepat sesuai jenis reguler sampai sesuai waktu reguler kadang crpat bosan pakai mimin jual,"['pelayanana', 'admin', 'ramah', 'kirim', 'cepat', 'sesuai', 'jenis', 'reguler', 'sampai', 'sesuai', 'waktu', 'reguler', 'kadang', 'crpat', 'bosan', 'pakai', 'mimin', 'jual']",Pelayanan Bagus
5,Pelayanannya ramah dan informatif dalam memberikan pengetahuan soal biaya pelayanannya. parkirannya luas. bisa bayar pakai qris atau EDC.,JNE,Kalimantan Utara,2021-01-21,layan ramah informatif tahu biaya layan parkir luas bayar pakai qris edc,"['layan', 'ramah', 'informatif', 'tahu', 'biaya', 'layan', 'parkir', 'luas', 'bayar', 'pakai', 'qris', 'edc']",Pelayanan Bagus
5,"Sangat suka dengan pelayanannya yang ramah dan cepat
Dan bila ada hal2 yang perlu di tanyakan pegawainya menjelaskan dengan ramah dan sangat bersahabat …",JNE,Kalimantan Utara,2021-01-21,layan ramah cepat pegawai ramah sahabat,"['layan', 'ramah', 'cepat', 'pegawai', 'ramah', 'sahabat']",Pelayanan Bagus
5,"Cs ramah banget ya, pas kita buka pintu di greeting oleh cs. Bayar pakai shopee pay pun ada cashback 10rb. Cs helpful banget intinya. Valid no debat no kecot",JNE,Kalimantan Utara,2021-01-21,customer service ramah pas pintu greeting customer service bayar pakai bayar cashback ribu customer service helpful inti valid nomor debat nomor kecot,"['customer', 'service', 'ramah', 'pas', 'pintu', 'greeting', 'customer', 'service', 'bayar', 'pakai', 'bayar', 'cashback', 'ribu', 'customer', 'service', 'helpful', 'inti', 'valid', 'nomor', 'debat', 'nomor', 'kecot']",Pelayanan Bagus
4,"Kantor utama JNE. Silahkan yg mau kirim barang , InsyaAllah barang akan sampai tujuan dan tepat waktu",JNE,Kalimantan Utara,2021-01-21,kantor utama silah insyaallah tuju tepat waktu,"['kantor', 'utama', 'silah', 'insyaallah', 'tuju', 'tepat', 'waktu']",Pelayanan Bagus
5,Sempat dulu kurang sreg dgn pelayanannya. Namun skrg sm mba yg berhijab melayani dgn hati. 👍 …,JNE,Kalimantan Utara,2021-01-21,sreg layan mbak hijab layan hati,"['sreg', 'layan', 'mbak', 'hijab', 'layan', 'hati']",Pelayanan Bagus
5,Bagi yg suka pakai jasa pengiriman recomen....letaknya kantornya mudah di jangkau di pusat kota.,JNE,Kalimantan Utara,2021-01-21,pakai jasa kirim recomen letak kantor mudah jangkau pusat kota,"['pakai', 'jasa', 'kirim', 'recomen', 'letak', 'kantor', 'mudah', 'jangkau', 'pusat', 'kota']",Pelayanan Bagus
4,"sering kirim paket via JNE ini, cepat sampai. untuk kawasan detabek biasa 1 hari paket sudah diterima tujuan",JNE,Kalimantan Utara,2021-01-21,via cepat kawasan detabek terima tuju,"['via', 'cepat', 'kawasan', 'detabek', 'terima', 'tuju']",Pelayanan Bagus
5,Jne terbaik emg. Semua barang barang ku yg dikirim ke luar kota tarakan aman terkendali.,JNE,Kalimantan Utara,2021-01-21,baik kirim kota tara aman kendali,"['baik', 'kirim', 'kota', 'tara', 'aman', 'kendali']",Pelayanan Bagus
4,Barang saya sudah 2 minggu lebih nda sampai2,JNE,Kalimantan Utara,2021-01-21,nan,['nan'],Pelayanan Bagus
5,"pelayanan sangat baik, sangat membantu, ramah",JNE,Kalimantan Utara,2021-01-21,layan bantu ramah,"['layan', 'bantu', 'ramah']",Pelayanan Bagus
5,Masih salah satu ekspedisi pengiriman terbaik,JNE,Kalimantan Utara,2021-01-21,salah ekspedisi kirim baik,"['salah', 'ekspedisi', 'kirim', 'baik']",Pelayanan Bagus
4,"Customernya Cantiq dan Ramah, tp sayang paketnya hrs dibongkar lg",JNE,Kalimantan Utara,2021-01-21,customernya cantiq ramah sayang paket bongkar,"['customernya', 'cantiq', 'ramah', 'sayang', 'paket', 'bongkar']",Pelayanan Bagus
5,"Tempatnya mudah di jangkau, pas di belakang lampu merah arah markoni. fast respon dan ramah.",JNE,Kalimantan Utara,2021-01-21,tempat mudah jangkau pas lampu merah arah markoni fast respon ramah,"['tempat', 'mudah', 'jangkau', 'pas', 'lampu', 'merah', 'arah', 'markoni', 'fast', 'respon', 'ramah']",Pelayanan Bagus
4,lebih dekat kantor pengirimannya drpd gudang pentimpanan barang datangnya🤭 …,JNE,Kalimantan Utara,2021-01-21,kantor kirim drpd pentimpanan datang,"['kantor', 'kirim', 'drpd', 'pentimpanan', 'datang']",Pelayanan Bagus
5,Salah satu jasa pengiriman yang ada di Tarakan. Respond baik kok. Baik CS atau petugas front office.,JNE,Kalimantan Utara,2021-01-21,salah jasa kirim tara respond customer service tugas front office,"['salah', 'jasa', 'kirim', 'tara', 'respond', 'customer', 'service', 'tugas', 'front', 'office']",Pelayanan Bagus
4,"Pelayanan baik dan ramah, pelayanan buka sampai malam",JNE,Kalimantan Utara,2021-01-21,layan ramah layan malam,"['layan', 'ramah', 'layan', 'malam']",Pelayanan Bagus
4,"Pelayanan bagus, tapi pengiriman masih suka telat.",JNE,Kalimantan Utara,2021-01-21,layan bagus kirim lambat,"['layan', 'bagus', 'kirim', 'lambat']",Pelayanan Bagus
4,Pengiriman cepat n lokasi ditengah kota,JNE,Kalimantan Utara,2021-01-21,kirim cepat lokasi tengah kota,"['kirim', 'cepat', 'lokasi', 'tengah', 'kota']",Pelayanan Bagus
5,"Pelayanan cepat, ramah2.. mantap lah",JNE,Kalimantan Utara,2021-01-21,layan cepat ramah bagus ,"['layan', 'cepat', 'ramah', 'bagus']",Pelayanan Bagus
4,"Pelayanan yang mengesankan, pengiriman barang juga cepat",JNE,Kalimantan Utara,2021-01-21,layan kesan kirim cepat,"['layan', 'kesan', 'kirim', 'cepat']",Pelayanan Bagus
5,Ini kanror JNE kayanya tidak pernah libur...  Buka terus...,JNE,Kalimantan Utara,2021-01-21,kanror libur,"['kanror', 'libur']",Pelayanan Bagus
5,Pelayanan terbaik,JNE,Kalimantan Utara,2021-01-21,layan baik,"['layan', 'baik']",Pelayanan Bagus
4,Paket dan kargo,JNE,Kalimantan Utara,2021-01-21,kargo,['kargo'],Pelayanan Bagus
5,"Tempatnya bersih, skrng sdh lebih adem",JNE,Kalimantan Utara,2021-01-21,tempat bersih skrng adem,"['tempat', 'bersih', 'skrng', 'adem']",Pelayanan Bagus
4,Tempat sangat strategis mudah dijangkau pelayanannya sangat baik,JNE,Kalimantan Utara,2021-01-21,strategis mudah jangkau layan,"['strategis', 'mudah', 'jangkau', 'layan']",Pelayanan Bagus
5,Jne connecting happiness. Bisa kirim barang  sampai luar  negri lho,JNE,Kalimantan Utara,2021-01-21,connecting happiness negri,"['connecting', 'happiness', 'negri']",Pelayanan Bagus
5,Swalayan terlengkap yg ada di kota tarakan,JNE,Kalimantan Utara,2021-01-21,swalayan lengkap kota tara,"['swalayan', 'lengkap', 'kota', 'tara']",Pelayanan Bagus
4,"Kalau mau dikirim, barang harus dicek dulu.",JNE,Kalimantan Utara,2021-01-21,kirim cek,"['kirim', 'cek']",Pelayanan Bagus
5,"Pelayanannya bagus, petugasnya ramah",JNE,Kalimantan Utara,2021-01-21,layan bagus tugas ramah,"['layan', 'bagus', 'tugas', 'ramah']",Pelayanan Bagus
5,Pengiriman super cepet ke jakarta. Mamtaaap,JNE,Kalimantan Utara,2021-01-21,kirim super cepat mamtap,"['kirim', 'super', 'cepat', 'mamtap']",Pelayanan Bagus
4,Pelayanan sgt baik,JNE,Kalimantan Utara,2021-01-21,layan,['layan'],Pelayanan Bagus
5,Bagus pelayanannya cpt dan memuaska,JNE,Kalimantan Utara,2021-01-21,bagus layan cepat memuaska,"['bagus', 'layan', 'cepat', 'memuaska']",Pelayanan Bagus
5,Layanan mantap,JNE,Kalimantan Utara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Ke sini ngambil kiriman waktu itu...,JNE,Kalimantan Utara,2021-01-21,ambil kirim waktu,"['ambil', 'kirim', 'waktu']",Pelayanan Bagus
4,Lebih di tingkatkan lgi pelayanannya,JNE,Kalimantan Utara,2021-01-21,tingkat layan,"['tingkat', 'layan']",Pelayanan Bagus
4,pelayanan bagus,JNE,Kalimantan Utara,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
5,Pelayanannya baik,JNE,Kalimantan Utara,2021-01-21,layan,['layan'],Pelayanan Bagus
5,"Pelayananya bagus,ramah cepat",JNE,Kalimantan Utara,2021-01-21,bagus ramah cepat,"['bagus', 'ramah', 'cepat']",Pelayanan Bagus
5,Pelanannya ramah,JNE,Kalimantan Utara,2021-01-21,pelan ramah,"['pelan', 'ramah']",Pelayanan Bagus
4,Tempat strategis di pinggir jalan besar,JNE,Kalimantan Utara,2021-01-21,strategis pinggir jalan,"['strategis', 'pinggir', 'jalan']",Pelayanan Bagus
4,Pelayanan sangat. Cepat,JNE,Kalimantan Utara,2021-01-21,layan cepat,"['layan', 'cepat']",Pelayanan Bagus
5,Lebih cepet dari J dan T. Upsss,JNE,Kalimantan Utara,2021-01-21,cepat ups,"['cepat', 'ups']",Pelayanan Bagus
5,kantor jne rapih bersih,JNE,Kalimantan Utara,2021-01-21,kantor rapih bersih,"['kantor', 'rapih', 'bersih']",Pelayanan Bagus
5,Pelayanan dan pengiriman cepat,JNE,Kalimantan Utara,2021-01-21,layan kirim cepat,"['layan', 'kirim', 'cepat']",Pelayanan Bagus
5,petugas sangat  ramah,JNE,Kalimantan Utara,2021-01-21,tugas ramah,"['tugas', 'ramah']",Pelayanan Bagus
5,CSnya rama..,JNE,Kalimantan Utara,2021-01-21,csnya rama,"['csnya', 'rama']",Pelayanan Bagus
4,Ada program simponi untuk UKM,JNE,Kalimantan Utara,2021-01-21,program simponi ukm,"['program', 'simponi', 'ukm']",Pelayanan Bagus
5,Pelayanan mantul,JNE,Kalimantan Utara,2021-01-21,layan,['layan'],Pelayanan Bagus
4,Petugas ramah.,JNE,Kalimantan Utara,2021-01-21,tugas ramah,"['tugas', 'ramah']",Pelayanan Bagus
5,Bagus,JNE,Kalimantan Utara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Favorit gw jg,JNE,Kalimantan Utara,2021-01-21,favorit,['favorit'],Pelayanan Bagus
5,Udah pindah,JNE,Kalimantan Utara,2021-01-21,pindah,['pindah'],Pelayanan Bagus
5,Tetap semangat,JNE,Kalimantan Utara,2021-01-21,semangat,['semangat'],Pelayanan Bagus
5,Lebih strategis,JNE,Kalimantan Utara,2021-01-21,strategis,['strategis'],Pelayanan Bagus
5,Mantap,JNE,Kalimantan Utara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,lumayann,JNE,Kalimantan Utara,2021-01-21,lumayann,['lumayann'],Pelayanan Bagus
5,Benar,JNE,Kalimantan Utara,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Kantor Jne Cabang Tarakan,JNE,Kalimantan Utara,2021-01-21,kantor cabang tara,"['kantor', 'cabang', 'tara']",Pelayanan Bagus
4,terpercayaa,JNE,Kalimantan Utara,2021-01-21,terpercayaa,['terpercayaa'],Pelayanan Bagus
5,Bagus!!,JNE,Kalimantan Utara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Mantap,JNE,Kalimantan Utara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,"pengiriman cepat, pertahankan",JNE,Kalimantan Utara,2021-01-21,kirim cepat tahan,"['kirim', 'cepat', 'tahan']",Pelayanan Bagus
5,Pelayanan bagus tadi sm mb Raema,JNE,Kalimantan Utara,2021-01-21,layan bagus mb raema,"['layan', 'bagus', 'mb', 'raema']",Pelayanan Bagus
5,Itu bagus,JNE,Kalimantan Utara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Tempat yang direkomendasikan untuk pengiriman barang ke kota lain,JNE,Kalimantan Utara,2021-01-21,rekomendasi kirim kota,"['rekomendasi', 'kirim', 'kota']",Pelayanan Bagus
5,kurir terbaik sejauh ini,JNE,Kalimantan Utara,2021-01-21,baik,['baik'],Pelayanan Bagus
5,Oke di sana,JNE,Kalimantan Utara,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Pelayanan bagus,JNE,Kalimantan Utara,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
5,Oke,JNE,Kalimantan Utara,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Secara keseluruhan bagus,JNE,Kalimantan Utara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Pelayanan bagus,JNE,Kalimantan Utara,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
4,"Harus datang pagi sebelum jam 07:30 jika ingin Pick Up paket sendiri, bawa KTP dan bukti order marketplace",JNE,Kepulauan Riau,2021-01-21,pagi pick up bawa ktp bukti order marketplace,"['pagi', 'pick', 'up', 'bawa', 'ktp', 'bukti', 'order', 'marketplace']",Pelayanan Bagus
5,Jasa pengiriman paket paling senior. Pelayanan disni oke. Lokasi mudah di jangkau. Semoga kedepan JNE makin maju karena jasa pengiriman senior 👌🏻 …,JNE,Kepulauan Riau,2021-01-21,jasa kirim senior layan disni lokasi mudah jangkau moga depan maju jasa kirim senior,"['jasa', 'kirim', 'senior', 'layan', 'disni', 'lokasi', 'mudah', 'jangkau', 'moga', 'depan', 'maju', 'jasa', 'kirim', 'senior']",Pelayanan Bagus
5,"Kiriman aman cepat dan mas mbaknya murah senyum, sukses selalu ya, pilihan servicenya jg banyak banget, recommended banget expedisi satu ini. …",JNE,Kepulauan Riau,2021-01-21,kirim aman cepat mbak murah senyum sukses pilih servicenya recommended ekspedisi,"['kirim', 'aman', 'cepat', 'mbak', 'murah', 'senyum', 'sukses', 'pilih', 'servicenya', 'recommended', 'ekspedisi']",Pelayanan Bagus
5,"Alhamdulillah,, terus berdiri JNE semua cabang. Berkat anda kami terbantu. sukses untuk JNE. 🤲🤲🤲🤲 …",JNE,Kepulauan Riau,2021-01-21,diri cabang berkat bantu sukses,"['diri', 'cabang', 'berkat', 'bantu', 'sukses']",Pelayanan Bagus
5,"jne terbaik, pengiriman sangat cepat, complain pun jelas kemana arahnya.",JNE,Kepulauan Riau,2021-01-21,baik kirim cepat complain mana arah,"['baik', 'kirim', 'cepat', 'complain', 'mana', 'arah']",Pelayanan Bagus
5,"Jika ingin ambil paket langsung harus hubungi call center dulu. Booking kapan ngambilnya.
Kalau kirim paket lama karna data pengirim sering dibuat2 atau bohong, apalagi harga dimainin, biar pajak nya murah. Sering jd ketahan pengirimannya.",JNE,Kepulauan Riau,2021-01-21,langsung call center booking ngambilnya lambat data kirim bohong harga dimainin pajak murah tahan kirim,"['langsung', 'call', 'center', 'booking', 'ngambilnya', 'lambat', 'data', 'kirim', 'bohong', 'harga', 'dimainin', 'pajak', 'murah', 'tahan', 'kirim']",Pelayanan Bagus
5,"JNE Batam ternyata kooperatif, kontak melalui akun Instagram mereka, lumayan cepat respon. Yang buat ribet ternyata aturan pemerintah yang mengharuskan tiap paket untuk di scan dan diperiksa data dan harganya, jika tidak sesuai maka akan …",JNE,Kepulauan Riau,2021-01-21,batam kooperatif kontak akun instagram cepat respon ribet atur perintah harus scan periksa data harga sesuai,"['batam', 'kooperatif', 'kontak', 'akun', 'instagram', 'cepat', 'respon', 'ribet', 'atur', 'perintah', 'harus', 'scan', 'periksa', 'data', 'harga', 'sesuai']",Pelayanan Bagus
5,"bagus banget, baru sampai paket dari jogja langsung diterima paket di hari yang sama padahal pakai pengiriman biasa. #bukanbuzzer",JNE,Kepulauan Riau,2021-01-21,bagus jogja langsung terima pakai kirim,"['bagus', 'jogja', 'langsung', 'terima', 'pakai', 'kirim']",Pelayanan Bagus
4,Saya mau tanya apakah paket saya sudah di kirim kan,JNE,Kepulauan Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Alhamdulillah paketan saya selama ini pakai JNE Manteppp,JNE,Kepulauan Riau,2021-01-21,paket pakai,"['paket', 'pakai']",Pelayanan Bagus
5,Kereeennn udh ada cabang batam goodluck jne,JNE,Kepulauan Riau,2021-01-21,cabang batam goodluck,"['cabang', 'batam', 'goodluck']",Pelayanan Bagus
4,"pengiriman barang keluar makin susah sekarang, kirim pakaian harus yg baru, kena pajak. JNE JTR tidak berlaku per 10kg, tetap dihitung perkilo.",JNE,Kepulauan Riau,2021-01-21,kirim susah pakai kena pajak jtr laku kg hitung kilo,"['kirim', 'susah', 'pakai', 'kena', 'pajak', 'jtr', 'laku', 'kg', 'hitung', 'kilo']",Pelayanan Bagus
5,"Semua Jasa pengiriman dari Batam lagi pada macet,
Kecuali layanan premium kalo JNE yang Yes, kalo Pos yang Pos Express masih bisa di janjikan sampai kiriman sesuai dengan estimasi waktu. Tetapi kalo layanan Reg …",JNE,Kepulauan Riau,2021-01-21,jasa kirim batam macet kecuali premium yes pos pos express janji kirim sesuai estimasi waktu register,"['jasa', 'kirim', 'batam', 'macet', 'kecuali', 'premium', 'yes', 'pos', 'pos', 'express', 'janji', 'kirim', 'sesuai', 'estimasi', 'waktu', 'register']",Pelayanan Bagus
5,Alhamdulillah sudah 5 bulan pengiriman JNE sampai paket tepat waktu...  Dengar alamat yg jelas saya yakin kurir JNE akan lebih mudah mengantar barang..  Trimakasih JNE...,JNE,Kepulauan Riau,2021-01-21,kirim tepat waktu dengar mudah antar trimakasih,"['kirim', 'tepat', 'waktu', 'dengar', 'mudah', 'antar', 'trimakasih']",Pelayanan Bagus
4,"Kirim barng dari Batam skrg bnyak biaya sobat, belom ongkos belom biaya pajaknya 50% dari harga barang pantes aja pos skrg sepi krna nggak ada yg mau kirim barang..",JNE,Kepulauan Riau,2021-01-21,barng batam bnyak biaya sobat ongkos biaya pajak harga pos sepi,"['barng', 'batam', 'bnyak', 'biaya', 'sobat', 'ongkos', 'biaya', 'pajak', 'harga', 'pos', 'sepi']",Pelayanan Bagus
4,Pelayanan Ramah. Penjelasan ttg waktu pengiriman dll mudah dpahami. Barang yg dikirim aman dan cepat. Sayang kalau diluar pulau Batam tdk bisa diantar ( harus ambil ke JNE ).,JNE,Kepulauan Riau,2021-01-21,layan ramah jelas waktu kirim mudah dpahami kirim aman cepat sayang luar pulau batam antar,"['layan', 'ramah', 'jelas', 'waktu', 'kirim', 'mudah', 'dpahami', 'kirim', 'aman', 'cepat', 'sayang', 'luar', 'pulau', 'batam', 'antar']",Pelayanan Bagus
5,Mereka memiliki pelayanan yang baik dan semua staf sangat ramah,JNE,Kepulauan Riau,2021-01-21,milik layan staf ramah,"['milik', 'layan', 'staf', 'ramah']",Pelayanan Bagus
4,"Catatan tindak lanjut: Saya telah mengubah ulasan di atas menjadi 4 bintang. setelah menghubungi Customer Care mereka kemarin, saya bisa mengambil paket dari JNE Tiban Center sekitar pukul 18.30. Semoga JNE Batam dapat meningkatkan respon …",JNE,Kepulauan Riau,2021-01-21,catat tindak ubah ulas bintang hubung customer care kemarin ambil tiban center moga batam tingkat respon,"['catat', 'tindak', 'ubah', 'ulas', 'bintang', 'hubung', 'customer', 'care', 'kemarin', 'ambil', 'tiban', 'center', 'moga', 'batam', 'tingkat', 'respon']",Pelayanan Bagus
5,"JNE adalah salah satu ekspedisi kurir paling terkenal di Batam. Menawarkan berbagai tarif ekspedisi seperti Same Day Service, Holiday Service, One Day Service, Regular Service. Waktu pengiriman sangat akurat dan amanah. Meski ongkos …",JNE,Kepulauan Riau,2021-01-21,salah ekspedisi kenal batam tawar tarif ekspedisi same day service holiday service one day service regular service waktu kirim akurat amanah ongkos,"['salah', 'ekspedisi', 'kenal', 'batam', 'tawar', 'tarif', 'ekspedisi', 'same', 'day', 'service', 'holiday', 'service', 'one', 'day', 'service', 'regular', 'service', 'waktu', 'kirim', 'akurat', 'amanah', 'ongkos']",Pelayanan Bagus
4,Salah satu kurir tersibuk di daerah terdekat. Pelayanannya oke. Terkadang perlu bekerja sama dengan badan pemerintah lain seperti bea cukai & pajak sebelum Anda mengirimkan sesuatu melalui mereka.,JNE,Kepulauan Riau,2021-01-21,salah sibuk daerah dekat layan terkadang badan perintah bea cukai pajak kirim,"['salah', 'sibuk', 'daerah', 'dekat', 'layan', 'terkadang', 'badan', 'perintah', 'bea', 'cukai', 'pajak', 'kirim']",Pelayanan Bagus
5,JNE adalah perusahaan pengiriman paket ke seluruh Indonesia dan JNE sekitar tahun 1995 yang lalu adalah perusahaan lama yang baik.,JNE,Kepulauan Riau,2021-01-21,usaha kirim indonesia usaha lambat,"['usaha', 'kirim', 'indonesia', 'usaha', 'lambat']",Pelayanan Bagus
5,Pelayanan bagus,JNE,Kepulauan Riau,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
4,Saya datang ke sini untuk menyimpan tas besar saya yang saya kirim dari Denpasar. Tas datang ke sini hanya 4 hari dari Bali. Setelah saya datang ke sini saya memberikan nomor kargo untuk keamanan dan menunggu hanya 15 menit. Mereka mencari dan memberi saya tas saya dengan cepat.,JNE,Kepulauan Riau,2021-01-21,simpan tas tas bal nomor kargo aman tunggu menit cari tas cepat,"['simpan', 'tas', 'tas', 'bal', 'nomor', 'kargo', 'aman', 'tunggu', 'menit', 'cari', 'tas', 'cepat']",Pelayanan Bagus
5,JNE terbaik yang pernah ada,JNE,Kepulauan Riau,2021-01-21,baik,['baik'],Pelayanan Bagus
5,karyawan yang ramah dan penanganan pelanggan yang cepat untuk perusahaan forwarder,JNE,Kepulauan Riau,2021-01-21,karyawan ramah tangan langgan cepat usaha forwarder,"['karyawan', 'ramah', 'tangan', 'langgan', 'cepat', 'usaha', 'forwarder']",Pelayanan Bagus
5,Menyesap,JNE,Kepulauan Riau,2021-01-21,sesap,['sesap'],Pelayanan Bagus
4,Kurir logistik terbaik yang pernah saya gunakan.,JNE,Kepulauan Riau,2021-01-21,logistik baik,"['logistik', 'baik']",Pelayanan Bagus
5,Kurir paket yang sangat baik di tiban,JNE,Kepulauan Riau,2021-01-21,tiban,['tiban'],Pelayanan Bagus
5,Tempat terbaik untuk mengirimkan barang ke seluruh kota,JNE,Kepulauan Riau,2021-01-21,baik kirim kota,"['baik', 'kirim', 'kota']",Pelayanan Bagus
4,"Sejauh ini, mereka bekerja dengan baik",JNE,Kepulauan Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,"Respon bagus, tindakan cepat, terima kasih!",JNE,Kepulauan Riau,2021-01-21,respon bagus tindak cepat,"['respon', 'bagus', 'tindak', 'cepat']",Pelayanan Bagus
5,Mantap,JNE,Kepulauan Riau,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,"Pelayanan bagus, sangat informatif",JNE,Kepulauan Riau,2021-01-21,layan bagus informatif,"['layan', 'bagus', 'informatif']",Pelayanan Bagus
