rating,reviews,company,province,parsed_date
1,"Saya mau ajukan pertanyaan & keluhan tolong beri saya jawaban & solusi, saya order di Shopee tgl 2-2-2019 dikirim ke JNE Batam tgl 3-3-2019 sampai sekarang barang masih di Pusat Penyortingan Batam tgl 3 terus sama sekali tidak ada …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
5,"bagus banget, baru sampai paket dari jogja langsung diterima paket di hari yang sama padahal pakai pengiriman biasa. #bukanbuzzer",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Malas ngirim barang pake JNE urusannya terlalu ribet dan pelayanan kurir atau pun karyawannya terlalu buruk tidak ramah..krn saya punya 2 x pengalaman yg menjengkelkan diJNE,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
4,Saya mau tanya apakah paket saya sudah di kirim kan,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
5,Alhamdulillah paketan saya selama ini pakai JNE Manteppp,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Emang jelek bgt jne dimana² tempat,paket gk jga di antar2 udh 4 hari padahal sama² di batam,banyak loh karyawannya tpi kok lamat ya,keseringan costumer yg ambil ke jne langsung mknya jne sering bangkrut  dan dimna2 tutup,org pengirimannya …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"pelayanan kurir nya buruk, masak paket gak di antar ke alamat, malah nyalahin cust no gak bisa di telvon, padahal gak ada telvon sama sekali di tanggal dia antar🤣🤣 …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Ini gimana 6 hari status pengiriman gk berubah rubah terus ajah on process,, aturan tanggal 21 barang sudah sampai di tangan saya, ini ko tanggal 21 masih di batam dengan status pengiriman gitu"" aja gk berubah ?",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"PiHak JNE gimana pelayanannya makin hari makin kesana, ini Cust udah complain ke kita seller. Bukan sesama batam lagi ta Sesama Tiban ini.. cust via shop** udah 4 hari pengiriman gagal terus, ini kenapa??? Admin juga kurang memahami sistem …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Jne batam sangat buruk kualitas kurir nya harap di perhatikn  itu
Jaman skarg rumus blnja online itu mudah saja pilih jne lbh murah brg 1mggu lbih baru sampe atau pilih j&t beda 3rb-12rb yang dtg nya cuma 3 hari …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"semua barang yg keluar dari batam kena pajak 20%, jadi pikir” dulu kalau mau kirim barang pakai JNE batam. Barang akan dihitung sesuai nilai baru walaupun barang pakai pribadi / barang bekas. Service nya kurang, pelayanan kurang ramah dan mengintimidasi pelanggan.",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Barang harusnya sampai tanggal 5 tapi sampai sekarang belum Terima barang nya sama sekali, parah banget kurir nya",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Gila paket udah nyampe di sini tapi gak ada pergerakan sedikitpun , rugi asli pake pengiriman ini udh paling bener pake J&T …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Pantas aja JNE makin tenggelam... masa kiriman dah sampai 2 hari yang lalu... sampai sekarang belum di antar ke rumah...
Semoga aja JNE ini makin gak diminati masyarakat... …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Pelayanan buruk, tertulis sedang istirahat dan saya tunggu sampai jam istirahatny selesai di pukul 13.00 wib tapi saat saya datang lagi pukul 13.15 wib msh blm ada pegawai yang standby di ruangan👎🏻 Malah bbrp pegawai berseragam jne …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"pakai paket YES (Yakin Esok Sampai) tapi selalu delay sampe 3-4 hari.
paket YES harusnya dari senin-minggu jam 9-23:59 tapi sore udh stop nganter dan pas ketempat malah tutup. …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"saya beli barang pengiriman dari batam pake jne ini lama kali, tutup aja lah ga guna. gatau apa org nunggu” paket itu. ga ada otak nya ni org jne batam, nomor hp pun gak ada",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Asli bener nih jne saya pesen brng di shope dri tanggal 4 masa sampe skrg barang blom juga dtg,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Jne tergoblok ngomong nya expres 2 hari nyampe d lacak udah 5 hari di situ mulu mana byarnya mahal yg express mana makanan yg d kirim, dasar tolol menejemen nya",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
2,kenapa jne yang 1 ini sangat lama pengiriman nya udh hampir 2 minggu barang blum juga gerak,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Ini layanan expedisi makin lama makin ngaco, pakai layanan YES 4 hari paket belum sampai! GK ada konfirmasi, CS ditelpon GK bisa kasih solusi, lantas untuk apa dibuat layanan exclusive YES (yakin esok sampai) kalau gak bisa komitmen dengan …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,JNE makin sini kok makin buruk yaa. Paket ku dah 5hari di batam belum di antar². 😀🤦 Ntah apa yg salah kepadamuu JNE …,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Aduh tolong ini paket kok ngendap di JNE tiban ya udh bbrp hari lho, isi paket itu makanan, mau sampe kapan lg di taro di cabang tiban, mana gda no yg bisa di chat..",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Sya order brg melalui marketplace smpai di gateway batam jne dan blum dkirim"" padahal sudah 3 hari...
Ga recomended jne batam.... …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Tolonh donk JNE Tiban kalau paket yang mengunakan YES segera di lakukan pengiriman , jangan di tahan2 di counter kalian. gimana sih ini pelayanannya JNE koq makin ancur aja",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"1. Print out bukti pengiriman ga kebaca di bagian AWB. Jadi susah tracking paket. Akhirnya harus download aplikasinya dan scan barcode baru bisa.
2. Estimasi pengiriman 3 hari menurut petugasnya. Paket saya drop sejak tanggal …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"buruan diantar woi,paket sy sudah ditunggu pembeli di riau. malah ngendap disini 4 hari",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Layana JNE - Yes estimasi sampai 1-2 hari, nyatanya sudah 3 hari barng tidak di antar2 dan statusnya belum di pick up kurir Padahal barang sudah di batam 1 hari yg lalu, pas dibtelpon malah nyuruh telpon ke tokonya di jakarta. KOCAK",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
2,Barang mw d timbun di sini sampae brp hari? Kasian seller yg berlokasi d sekitar anda. Susah kalau begini pelayanannya.,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Sangat buruk udah se abad ngga ada konfirmasi paket sama sekali tutup aja kantornya ga guna,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"PAKET KALIAN KALAU SUDAH MASUK SINI, JANGAN HARAP PAKET KALIAN SEGERA DI ANTARKAN KE RUMAH…
BURUK SEKALI PELAYANAN JNE TIBAN INI 👎🏻👎🏻👎🏻👎🏻👎🏻 …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Gak gak lagi lahh pake JNE, jera...
Barang uda sampai 2 hari yg lalu tapi ga sampai2 d tangan, sistem pengiriman kudet, alasan classic",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"SANGAT BURUK
PAKAI JASA YES TAPI GAK SAMPAI2
YAKIN ESOK  SESAT ??",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Parah banget, padahal pajak sudah dibayar oleh si penjual, tapi barang 1 minggu belum ada diproses oleh JNE batam, parahhhh banget",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Pelayanan sangat buruk.. Pesanan saya udah dtang di JNE batam udah seminggu tp tdk di antar2 ke alamat..,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Barang tidak segera diantar. Aku ambil langsung ke kantor alasan tidak bisa karena petugas sudah pulang. Sampah!!,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"JNE YES? lebih ke JNE NO, paket jamin 24 jam sampai itu iming iming aja, gak usah pake jasa ini. Gak sesuai jasa sma namanya, penipu",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Assalamualaikum saya kecewa dengan pelayanan JNE tanggal 24 Oktober 2022 di WA katanya barangnya sudah sampai tapi sampai sekarang 28 Oktober 2022 tidak di antar kan kerumah saya call ngk di angkat saya wa ngk di respon...pernah di call mlh …,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Barang pesan dari Shopee sudah 4 hari masih status ON PROCESS padahal saya butuh baragnya cepat sesuai tanggal tiba perkiraan awal. Awalnya pilih JNE biasanya tepat waktu ternyata lambat sekali! Lebih baik pilih jasa ekspedisi lain seperti sicepat. Tidak direkomendasikan menggunakan JNE lagi!,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
2,Kadang JNE tiban cabang bisa cepat bisa lelet harap diperbaiki,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Gmn kiriman dr tgl 3 Juli sampai tgl 8 kok blm nyampek2 ters d samperin Sampek 3 tempat d JNE Batam kty ad d JNE TIBAN Gmn nich d perbaiki lah.,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"JNE ini lucu.
Kurir nya ntah pemalas atau memang JNE nya punya sistem masalah.
Ini terjadi berkali kali. …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Saya kira cuma saya yang mengalami keterlambatan pengiriman paket. Ternyata semua review sama.
Saya beli barang online, dari tokonya sudah cepat prosesnya dari tgl 4 Februari. …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Saya kirim paket dari Tangerang ke Batam pake layanan YES, tapi sudah 2 hari barang belum sampai.
Padahal paket sudah tiba di warehouse Batam dari jam 14.
CS nya kaya robot ga ada solusi juga.",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Paket saya dari tanggal 5juli sampe hari ini tanggal 21juli belum sampai trus ngga ada kabar apapun dari pihak JNE nya,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"parah banget sih ini jne batam, paket di tulis bukan alamat y, tolong lah operator y yang bener, dokumen urgent pake paket yess tapi malah begitu",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"paket selalu datang tidak sesuai estimasi, bahkan meleset nya
1 minggu dari estimasi, setiap kali harus di komplain dulu baru gerak, emang makin kesini makin kesana
ente kadang kadang ente",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Kek mana sih pak. Kiriman mau diambil sndri katanya sdh dalam pengantaran. Tp sdh 2 hari barang gak da yg sampe. Kalau gak bisa antar, tlpon kek, didatangi kantor JNE suruh konfirmasi by WA, sdh WA nya lelet banget juga. Bukan nya pelayanan tmbh bagus mlh parah abis",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Udah seminggu paketan tertahan d batam....kapan kirim ke pulau jawa nya woooiii...barang orang ini 😲 …,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,kurir nganter paket dicek tulisannya alamat saya nggak lengkap saya jemput ke tempat eh nggak bisa dijemput katanya orangnya udah pulang besok lagi kan lucu nganter nggak becus dijemput langsung pun nggak jelas juga 😂😂 what a joke …,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Udh 3 hari brg gk dikirim dari tiban,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Barang gak diantar2 ...
Datang kekantor 3 kali malah bilang barang nya udah sama kurir lagi diantar, tp alasan yg terterah rumah kosong , rumah kosong, rumah kosong... …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Bad Services, di alamat tertera jelas no hp tercantum malah di bilang penerima tidak di kenal, kurir nya aja gak mau ngantar krn pas hari minggu hujan, jadi saya yang ngambil ke JNE Plamo garden",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Jne sebenar nya bagus dan aman. Tapi ada beberapa oknum yg kerja asal dapat gaji aja. Jadi akhir konsumen yg di rugkan .seperti pelayanan yg buruk dll.,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Pesanan hampir 3 minggu di jne ini,nggk ad pergerakan sama sekali",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Pelayananan JNE Batam semakin jelek dan memburuk. Beberapa kali kirim JNE YES, tidak pernah nyampe keesokan harinya. Di tracking banyak tipu2 nya, contoh : ditulis kalo sudah berusaha dikirim tapi nggak ada orang dirumah, padahal rumah …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
5,Kereeennn udh ada cabang batam goodluck jne,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"gimana kejelasan nya? gue udah jadi pelanggan setia JNE sekarang , tapi kenapa tiba tiba dikecewakan? dimana janji setia JNE ke konsumen? dari kemarin status batam terus, apa harus gue sogok ya bagian bea cukai dan bandara nasional nya biar …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,paket dikirim 24 Juni dan baru tiba di batam sejak 2 Juli lalu dibiarkan di gudang batam sampai 6 Juli gak diantar antar ke tujuan. hebat kalian 👎🏻 …,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Lama bnar pengiriman nya kita sampai rugi gara2 lama bnar jne ni pelanggan pada tak mau pesan lagi.. Tutup aja klau gak mau kirim barang org jnt blom 1 minggu aja udah ssampai ini malah mau 2 minggu diam di tempat trus.,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"saya belanja online pengiriman jakarta - batam dengan JNE reguler. Tanggal pengiriman 4 maret.
Saat tanggal 8 meret ada pesan via sms yang mengatakan paket saya akan …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Saya pesan barang di bukalapak tgl 26 januari dan sudah di batam jne tiban center 29 januari tp sampai hr ini tracking saya tidak jalan ke alamat tujuan. Mau sampai kpan saya hrus nunggu yaa???,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
3,"Bayar paket dokumen kecil, dgn ongkos express, pengiriman TDK layak disebut express seperti ongkosnya",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Brg saya dikirm dr tgl 25juli diterima jne tgl 28juli samp skrg gk gerak"" itu wkt nya udah sebulan lbh!!tlg klo paket saya hilang ganti aja dgn uang,itu bukan hrg sepuluh atau 20rb tp ratusan tlg ya tanggung jawabnya dimana itu!
!",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Parah banget JNE sumpah paraaah😭
Paketan cust nyangkut hampir sebulan status masih di Batam. Udah datang ke kantor cabang menemui CS tapi jawaban cuma suruh nunggu. …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Pelayanan jne semakin buruk, kirim paket pakai yes masa sama kayak reguler, yes biasanya hari minggu dan libur nasional tetap diantar. Sekarang hari minggu ada alasan tutup. Jne beranggapan duit udah kita ambil pun. Mari kita pindah ke ekpedisi lain aja,",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
4,"pengiriman barang keluar makin susah sekarang, kirim pakaian harus yg baru, kena pajak. JNE JTR tidak berlaku per 10kg, tetap dihitung perkilo.",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Paket saya udah lebih dari 2 minggu blm juga di Terima..... Kiriman dari bogor atas nama yulianti....untuk penerima atas nama suartini alamat tiban 1 blok aa  rt oo4 RW 0013 kel patam lestari sekupang batam...... Mohon segera di kirim. Dari saya yulianti dari bogor. HP/WA 085773464598,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
2,"Saya (pemilik rumah):
""panggil saja Bang dan jangan langsung masuk!"" (Masuk pintu pagar dan tanpa sapaan terlebih dahulu. Ada tuan rumah di dalam. Dan ini pernah terjadi beberapa …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"saya pesan di shopee tgl 26 nov dan tgl 27 nov ditoko yg sama. tp hingga detik ini tgl 6 des paket belum bergerak dr batam. padahal saya jg ada 2 pesanan di tgl 1 des ditoko berbeda, pakai JNE jg, paket sudah saya terima tgl 4 dan 5 des. …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Pengiriman telat, udah pake jne yes tetep ngaret:) gimana sih pelayananan nya ?",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Parah, Udah 3 hari Status masih ditempat sortir batam, rupanya sekali cek ke jne tiban center, paketnya sudah ada disana, masih bagus si j&t 👌 …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
3,"Saya sebagai customer setia JNE di setiap pengiriman paket apapun sangat kecewa dengan pelayanan JNE.
Satu hal yang saya bisa simpulkan selama memakai jasa JNE adalah ""sangat …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Gatau dah berapa kali paketan yes tapi diantarnya malah lusa, kalau mmg ga sanggup ditiadakan aja servies ""yes""nya …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
5,"Semua Jasa pengiriman dari Batam lagi pada macet,
Kecuali layanan premium kalo JNE yang Yes, kalo Pos yang Pos Express masih bisa di janjikan sampai kiriman sesuai dengan estimasi waktu. Tetapi kalo layanan Reg …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
2,"Kepada para pimpinan JNE cabang pusat Kota Batam yang saya hormati,

Mohon agar dapat ditempatkan petugas customer service yg kompeten dan punya …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Status paket saya tanggal 29 Oktober “RETURN TO SHIPPER”. Terus waktu tanggal 1 November sudah di Jakarta. Tapi pas dikonfirmasi ke JNE pusat, mereka bilang paketnya masih di batam. Sudah 2minggu belum nyampe2",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Jne paraahhhhhh... .Sdh tau barangnya lg overload tapi terima paket aja terus... Kirim paket 3 sampe 4 minggu baru jalannn... Kl g bisa ngirim jgn terima paket dong... Selesaikan dulu barang yg numpuk.. Ini enggak terima aja terus..,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Expedisi macam apa sprt ini??!! Pelayanan untuk cust kok buruk sekali!! Paket saya sudah 1mgu masih blm berubah statusnya msh di sorting center mulu,, ditlpn pun gk ada yg mw angkat!!! Seperti inikah kualitas pelayanan JNE??",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Pelayanan JNE Batam sangat buruk. Saya beli barang tanggal 27 April sampai tanggal 7 Mei 2018 belum sampai ke Bandung. Setelah di tlp blm jelas barang tersebut hilang atau bagaimana. Tracking berhenti,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Ya ampun JNE ini lemot banget deh pesan barang di lazada ketahan sebulan disini pesan barang dari tgl 9 september sampe sekarang belum dateng2 pada hal dari tokonya udah cepet banget kirimnya tapi masih belum di anter2 payah bgt,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,Pelayanan buruk bangett!! Udah 1 minggu lebih barang ga nyampe” di cek di resi ternyata barangnya masih jalan ditempat/batam. Nyesel pake JNE!! ga tanggungjawab katanya nyampe 4-5 hari taunya udah 1 minggu lbih masi belom nyampek. Habis …,JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"luar biasa jne batam barang saya sudah 1 bulan tidak bergerak di jne , jangan terima orderan kalau udah numpuk , jangan serakah ! saya hanya pedagang online kecil jadi kalau nungguu kalian kirim barang saya pembeli saya udah kabur semua …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Selama saya berurusan dg JNE, baru 2x saja telepon itu diangkat, ajaib kali rasanya kalo telpon sana keangkat. Kebutuhan saya kemarin untuk mengambil brg saya, pas di sana sudah jam 6, minta petugasnya tuk cari, tp petugasnya tidak bersedia …",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Parah kau JNE niat ga sih ngirim barang.? Udh seminggu lebih paket ga gerak, sumpah kapok lah pakai jne mending pake ekspedisi sebelah yg sama sama J.",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Sebelumnya saya sangat setia memakai jne, tapi sudah 2x kurir meminta foto saya setelah saya terima paket. Saya risih diambil foto oleh orang asing dan tdk ada jaminan bahwa foto yg diambil tdk disalah gunakan. Saya akan berhenti berlangganan sampai kebijakan jne untuk ambil foto customer dihentikan",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Paket saya kemana ini udh sebulan blm dateng2 juga!!
Dikirim tgl 17 oktober sampai sekarang blm sampai di saya.
Tolong dong untuk cepat di kirimnya.
Lama banget sih jne pelayanannya buruk!!",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
1,"Kalo bisa ngasih bintang minus 1, minus 1 deh, barang lama bgt pengantarannyaa!! Tolong gimana niii JNE makin buruk dari hari ke hari?? Barang masih ke pending aja di Sorting Batam. Tolong di tindak lanjuti",JNE,Kepulauan Riau,2021-01-20 08:34:05.305830
